DISPLAYSEQ,JFAGYCODE,JPTERM,JPKANA,ENTERM,LEVEL,MAINFLAG,GUIDELINE,CXGCATEGORY,RECORDDATE,ENDDATE
286,J9FA27260000,サンスクリーン剤（詳細不明）,さんすくりーんざい（しょうさいふめい）,Sunscreen agent (N.O.S),4,,,0,00000000,99999999
287,J9FA27270000,香料,こうりょう,Fragrance,4,,,0,00000000,99999999
288,J9FA27271100,香水,こうすい,Perfume,5,,1,0,00000000,99999999
289,J9FA27280000,香料ミックス,こうりょうみっくす,Fragrance mix,4,,,0,00000000,99999999
290,J9FA27290000,アミルシナマル,あみるしなまる,Amylcinnamal,4,,,0,00000000,99999999
291,J9FA27310000,ヘキシルシンナマル,へきしるしんなまる,Hexyl cinnamal,4,,,0,00000000,99999999
292,J9FA27980000,シナミルアルコール,しなみるあるこーる,Cinnamyl alcohol,4,,,0,00000000,99999999
293,J9FA27990000,シンナムアルデヒド,しんなむあるでひど,Cinnamaldehyde,4,,,0,00000000,99999999
294,J9FA28000000,シトラール,しとらーる,Citral,3,1,,0,00000000,99999999
295,J9FA28110000,シトロネロール,しとろねろーる,Citronellol,4,,1,0,00000000,99999999
296,J9FA28120000,オイゲノール,おいげのーる,Eugenol,4,1,1,0,00000000,99999999
297,J9FA28130000,エバーニア・プルナストリエキス,えばーにあ・ぷるなすとりえきす,Evernia prunastri extract,4,,,0,00000000,99999999
298,J9FA28140000,ファルネソール,ふぁるねそーる,Farnesol,4,,,0,00000000,99999999
299,J9FA28150000,ゲラニオール,げらにおーる,Geraniol,4,,,0,00000000,99999999
300,J9FA28160000,ヒドロキシシトロネラール,ひどろきししとろねらーる,Hydroxycitronellal,4,,,0,00000000,99999999
301,J9FA28170000,ヒドロキシイソヘキシル-３-シクロヘキセンカルボキシアルデヒド,ひどろきしいそへきしる-さん-しくろへきせんかるぼきしあるでひど,Hydroxyisohexyl-3-cyclohexene carboxaldehyde,4,,1,0,00000000,99999999
302,J9FA28180000,イソオイゲノール,いそおいげのーる,Isoeugenol,4,,,0,00000000,99999999
303,J9FA28190000,クマリン,くまりん,Coumarin,4,,,0,00000000,99999999
304,J9FA28210000,6-メチルクマリン,ろく-めちるくまりん,6-Methylcoumarin,4,,,0,00000000,99999999
305,J9FA28980000,香料（その他）,こうりょう（そのた）,Fragrance (Other),4,,,0,00000000,99999999
306,J9FA28990000,香料（詳細不明）,こうりょう（しょうさいふめい）,Fragrance (N.O.S),4,,,0,00000000,99999999
307,J9FA29000000,理髪製品,りはつせいひん,Hairdressing product,3,,,0,00000000,99999999
308,J9FA29110000,ヘアカラー剤,へあからーざい,Hair colorant,4,,,0,00000000,99999999
309,J9FA29120000,パラフェニレンジアミン,ぱらふぇにれんじあみん,Paraphenylenediamine,4,,,0,00000000,99999999
310,J9FA29130000,シャンプー,しゃんぷー,Shampoo,4,,,0,00000000,99999999
311,J9FA29980000,リンス,りんす,Hair rinse,4,,,0,00000000,99999999
312,J9FA29990000,育毛剤,いくもうざい,Hair growth product,4,,,0,00000000,99999999
313,J9FA31000000,パーマ液,ぱーまえき,Permanent wave solution,3,,,0,00000000,99999999
314,J9FA31110000,過硫酸アンモニウム,かりゅうさんあんもにうむ,Ammonium persulfate,4,,1,0,00000000,99999999
315,J9FA31120000,チオグリコール酸グリセリル,ちおぐりこーるさんぐりせりる,Glyceryl thioglycolate,4,,1,0,00000000,99999999
316,J9FA31121100,p-フェニレンジアミン,ぱら-ふぇにれんじあみん,p-Phenylenediamine,5,,1,0,00000000,99999999
317,J9FA31130000,p-トリュイレンダミン,ぱら-とりゅいれんだみん,p-Toluenediamine,4,,1,0,00000000,99999999
318,J9FA31131100,理髪製品（その他）,りはつせいひん（そのた）,Hairdressing product (Other),5,,,0,00000000,99999999
319,J9FA31980000,理髪製品（詳細不明）,りはつせいひん（詳細不明）,Hairdressing product (N.O.S),4,,,0,00000000,99999999
320,J9FA31990000,洗剤,せんざい,Detergent,4,,,0,00000000,99999999
321,J9FA32000000,食器用洗剤,しょっきようせんざい,Dish detergent,3,1,,0,00000000,99999999
322,J9FA32110000,洗濯用洗剤,せんたくようせんざい,Laundry detergent,4,1,1,0,00000000,99999999
323,J9FA32110011,柔軟仕上げ剤,じゅうなんしあげざい,Fabric softener,6,,,0,00000000,99999999
324,J9FA32111100,ボディーソープ,ぼでぃーそーぷ,Body soap,5,,1,0,00000000,99999999
325,J9FA32111200,石鹸,せっけん,Soap,5,,,0,00000000,99999999
326,J9FA32111300,洗剤（その他）,せんざい（そのた）,Detergent (Other),5,,,0,00000000,99999999
327,J9FA32111400,洗剤（詳細不明）,せんざい（しょうさいふめい）,Detergent (N.O.S),5,,,0,00000000,99999999
328,J9FA32111500,歯科用材料,しかようざいりょう,Dental material,5,,,0,00000000,99999999
329,J9FA32111600,アマルガム,あまるがむ,Amalgam,5,1,1,0,00000000,99999999
330,J9FA32111700,ジメタクリル酸ジウレタン,じめたくりるさんじうれたん,Diurethane dimethacrylate,5,,,0,00000000,99999999
331,J9FA32111800,メタクリル酸2-ヒドロキシエチル,めたくりるさん２-ひどろきしえちる,2-Hydroxyethyl methacrylate,5,,,0,00000000,99999999
332,J9FA32111900,メタクリル酸メチル,めたくりるさんめちる,Methyl methacrylate,5,,,0,00000000,99999999
333,J9FA32112100,歯科金属,しかきんぞく,Dental metal,5,,,0,00000000,99999999
334,J9FA32112200,歯科用材料（その他）,しかようざいりょう（そのた）,Dental material (Other),5,,,0,00000000,99999999
335,J9FA32112300,歯科用材料（詳細不明）,しかようざいりょう（しょうさいふめい）,Dental material (N.O.S),5,,,0,00000000,99999999
336,J9FA32112400,一般用医薬品,いっぱんよういやくひん,OTC drug,5,,,0,00000000,99999999
337,J9FA32112500,絆創膏,ばんそうこう,Adhesive plaster,5,,,0,00000000,99999999
338,J9FA32112600,絆創膏（パット）,ばんそうこう（ぱっと）,Adhesive plaster (Pad),5,,,0,00000000,99999999
339,J9FA32112700,絆創膏（粘着テープ）,ばんそうこう（ねんちゃくてーぷ）,Adhesive plaster (Tape),5,,,0,00000000,99999999
340,J9FA32112800,ヨード剤,よーどざい,Iodine,5,,1,0,00000000,99999999
341,J9FA32112900,消毒薬（アルコール以外）,しょうどくやく（あるこーるいがい）,Antiseptic (other than alcohol),5,,,0,00000000,99999999
342,J9FA32113100,外用剤,がいようざい,Topical agent,5,,1,0,00000000,99999999
343,J9FA32120000,点眼剤,てんがんざい,Eye drop,4,1,1,0,00000000,99999999
344,J9FA32130000,眼軟膏,がんなんこう,Eye ointment,4,,1,0,00000000,99999999
345,J9FA32140000,抗菌薬外用剤,こうきんやくがいようざい,Topical antibacterial agent,4,,1,0,00000000,99999999
346,J9FA32150000,湿布剤,しっぷざい,Poultice,4,,,0,00000000,99999999
347,J9FA32150011,ステロイド剤,すてろいどざい,Steroid,6,,,0,00000000,99999999
348,J9FA32160000,消炎鎮痛剤,しょうえんちんつうざい,Anti-inflammatory analgesic,4,,,0,00000000,99999999
349,J9FA32170000,ざ瘡治療薬,ざそうちりょうやく,Acne treatment,4,,,0,00000000,99999999
350,J9FA32180000,抗白癬治療薬,こうはくせんちりょうやく,Anti-tinea medicine,4,,,0,00000000,99999999
351,J9FA32190000,胃薬,いぐすり,Stomach medicine,4,,,0,00000000,99999999
352,J9FA32210000,保湿剤,ほしつざい,Moisturizer,4,1,1,0,00000000,99999999
353,J9FA32211100,坐剤,ざざい,Suppository,5,,,0,00000000,99999999
354,J9FA32211200,膣剤,ちつざい,Vaginal suppository,5,,1,0,00000000,99999999
355,J9FA32211300,一般用医薬品（その他）,いっぱんよういやくひん（そのた）,OTC drug (Other),5,,1,0,00000000,99999999
356,J9FA32220000,一般用医薬品（詳細不明）,いいっぱんよういやくひん（しょうさいふめい）,OTC drug (N.O.S),4,,1,0,00000000,99999999
357,J9FA32230000,アクセサリー,あくせさりー,Accessory,4,,,0,00000000,99999999
358,J9FA32240000,ヘアピン,へあぴん,Hairpin,4,,1,0,00000000,99999999
359,J9FA32240011,イヤリング,いやりんぐ,Earring,6,,,0,00000000,99999999
360,J9FA32250000,ピアス,ぴあす,Pierced earring,4,,1,0,00000000,99999999
361,J9FA32260000,ネックレス,ねっくれす,Necklace,4,,,0,00000000,99999999
362,J9FA32270000,ペンダント,ぺんだんと,Pendant,4,,1,0,00000000,99999999
363,J9FA32280000,ブレスレット,ぶれすれっと,Bracelet,4,1,1,0,00000000,99999999
364,J9FA32290000,アクセサリー（その他）,あくせさりー（そのた）,Accessory (Other),4,,1,0,00000000,99999999
365,J9FA32310000,アクセサリー（詳細不明）,あくせさりー（しょうさいふめい）,Accessory (N.O.S),4,1,1,0,00000000,99999999
366,J9FA32320000,衣類,いるい,Clothing,4,1,1,0,00000000,99999999
367,J9FA32330000,下着,したぎ,Underwear,4,,1,0,00000000,99999999
368,J9FA32340000,靴下,くつした,Sock,4,1,1,0,00000000,99999999
369,J9FA32340011,腕時計,うでどけい,Watch,6,,,0,00000000,99999999
370,J9FA32350000,ベルトのバックル,べるとのばっくる,Belt buckle,4,,,0,00000000,99999999
371,J9FA32350011,ゴム手袋,ごむてぶくろ,Rubber glove,6,,,0,00000000,99999999
372,J9FA32360000,おむつ,おむつ,Diaper,4,,1,0,00000000,99999999
373,J9FA32370000,靴,くつ,Shoe,4,,1,0,00000000,99999999
374,J9FA32380000,N‐イソプロピル‐N'‐フェニル‐p‐フェニレンジアミン,えぬ-いそぷろぴ-えぬ-ふぇに-ぱ-ふぇにれんじあみん,N-Isopropyl-N'-phenyl-p-phenylenediamine,4,,1,0,00000000,99999999
375,J9FA32390000,衣類（その他）,いるい（そのた）,Clothing (Other),4,,1,0,00000000,99999999
376,J9FA32410000,衣類（詳細不明）,いるい（しょうさいふめい）,Clothing (N.O.S),4,,,0,00000000,99999999
377,J9FA32420000,日用品,にちようひん,Household item,4,,,0,00000000,99999999
378,J9FA32430000,ナイロン,ないろん,Nylon,4,,,0,00000000,99999999
379,J9FA32440000,プラスチック,ぷらすちっく,Plastic,4,,,0,00000000,99999999
380,J9FA32450000,めがね,めがね,Glasses,4,,,0,00000000,99999999
381,J9FA32460000,ゴーグル,ごーぐる,Goggles,4,,,0,00000000,99999999
382,J9FA32470000,補聴器,ほちょうき,Hearing aid,4,,,0,00000000,99999999
383,J9FA32480000,携帯電話,けいたいでんわ,Mobile phone,4,,1,0,00000000,99999999
384,J9FA32490000,聴診器,ちょうしんき,Stethoscope,4,1,1,0,00000000,99999999
385,J9FA32510000,デスクマット,ですくまっと,Desk mat,4,,1,0,00000000,99999999
386,J9FA32520000,寝具,しんぐ,Bedding,4,,,0,00000000,99999999
387,J9FA32530000,接着剤,せっちゃくざい,Adhesive,4,,,0,00000000,99999999
388,J9FA32540000,にかわ,にかわ,Glue,4,1,1,0,00000000,99999999
389,J9FA32550000,家具加工剤,かぐかこうざい,Furniture processing agent,4,,1,0,00000000,99999999
390,J9FA32560000,硬貨,こうか,Coin,4,,1,0,00000000,99999999
391,J9FA32570000,鍵,かぎ,Key,4,,,0,00000000,99999999
392,J9FA32580000,タバコ,たばこ,Cigarette,4,,,0,00000000,99999999
393,J9FA32590000,農薬,のうやく,Pesticide,4,,,0,00000000,99999999
394,J9FA32610000,灯油,とうゆ,Kerosene,4,,,0,00000000,99999999
395,J9FA32620000,線香,せんこう,Incense stick,4,,,0,00000000,99999999
396,J9FA32630000,歯磨き粉,はみがきこ,Toothpaste,4,,,0,00000000,99999999
397,J9FA32640000,革製品,かわせいひん,Leather product,4,,,0,00000000,99999999
398,J9FA32650000,入浴剤,にゅうよくざい,Bath additive,4,,,0,00000000,99999999
399,J9FA32660000,日用品（その他）,にちようひん（そのた）,Household item (Other),4,,,0,00000000,99999999
400,J9FA32980000,日用品（詳細不明）,にちようひん（しょうさいふめい）,Household item (N.O.S),4,,,0,00000000,99999999
401,J9FA32990000,その他の生活環境由来,そのたのせいかつかんきょうゆらい,Other living environment-derived,4,,,0,00000000,99999999
402,J9FA33000000,黄砂,こうさ,Asian dust,3,,,0,00000000,99999999
403,J9FA33110000,寒暖差,かんだんさ,Temperature difference,4,,,0,00000000,99999999
404,J9FA33120000,日光（紫外線）,にっこう（しがいせん）,Sunlight (ultraviolet ray),4,,1,0,00000000,99999999
405,J9FA33130000,ホルムアルデヒド,ほるむあるでひど,Formaldehyde,4,,,0,00000000,99999999
406,J9FA33140000,その他の生活環境由来（その他）,そのたのせいかつかんきょうゆらい（そのた）,Other living environment-derived (Other),4,,,0,00000000,99999999
407,J9FA33140011,その他の生活環境由来（詳細不明）,そのたのせいかつかんきょうゆらい（しょうさいふめい）,Other living environment-derived (N.O.S),6,,1,0,00000000,99999999
408,J9FA33140012,無機物,むきぶつ,Inorganic substance,6,,1,0,00000000,99999999
409,J9FA33980000,金属,きんぞく,Metal,4,,,0,00000000,99999999
410,J9FA33990000,金,きん,Gold,4,,,0,00000000,99999999
411,J9FA34000000,金チオ硫酸ナトリウム,きんちおりゅうさんなとりうむ,Sodium gold thiosulfate,3,,,0,00000000,99999999
412,J9FA34110000,銀,ぎん,Silver,4,,,0,00000000,99999999
413,J9FA34120000,銅,どう,Copper,4,,,0,00000000,99999999
414,J9FA34130000,プラチナ,ぷらちな,Platinum,4,,1,0,00000000,99999999
415,J9FA34980000,ニッケル,にっける,Nickel,4,,,0,00000000,99999999
416,J9FA34990000,硫酸ニッケル,りゅうさんにっける,Nickel sulfate,4,,,0,00000000,99999999
417,J9FA35000000,コバルト,こばると,Cobalt,3,,,0,00000000,99999999
418,J9FA35110000,塩化コバルト,えんかこばると,Cobalt chloride,4,,,0,00000000,99999999
419,J9FA35120000,パラジウム,ぱらじうむ,Palladium,4,,1,0,00000000,99999999
420,J9FA35130000,塩化パラジウム,えんかぱらじうむ,Palladium chloride,4,,,0,00000000,99999999
421,J9FA35140000,クロム,くろむ,Chromium,4,,,0,00000000,99999999
422,J9FA35150000,重クロム酸カリウム,じゅうくろむさんかりうむ,Potassium dichromate,4,,1,0,00000000,99999999
423,J9FA35150011,亜鉛,あえん,Zinc,6,,,0,00000000,99999999
424,J9FA35150012,鉄,てつ,Iron,6,,,0,00000000,99999999
425,J9FA35150013,アルミニウム,あるみにうむ,Aluminum,6,,,0,00000000,99999999
426,J9FA35160000,スズ,すず,Tin,4,,,0,00000000,99999999
427,J9FA35170000,マンガン,まんがん,Manganese,4,,,0,00000000,99999999
428,J9FA35180000,インジウム,いんじうむ,Indium,4,,,0,00000000,99999999
429,J9FA35190000,イリジウム,いりじうむ,Iridium,4,,,0,00000000,99999999
430,J9FA35210000,水銀,すいぎん,Mercury,4,,,0,00000000,99999999
431,J9FA35220000,塩化第二水銀,えんかだいにすいぎん,Mercury(II) chloride,4,,,0,00000000,99999999
432,J9FA35230000,チメロサール,ちめろさーる,Thimerosal,4,,,0,00000000,99999999
433,J9FA35240000,タングステン,たんぐすてん,Tungsten,4,,,0,00000000,99999999
434,J9FA35250000,ステンレス,すてんれす,Stainless steel,4,,,0,00000000,99999999
435,J9FA35260000,鉛,なまり,Lead,4,,,0,00000000,99999999
436,J9FA35270000,ヒ素,ひそ,Arsenic,4,,,0,00000000,99999999
437,J9FA35280000,金属（その他）,きんぞく（そのた）,Metal (Other),4,,,0,00000000,99999999
438,J9FA35290000,金属（詳細不明）,きんぞく（しょうさいふめい）,Metal (N.O.S),4,,,0,00000000,99999999
439,J9FA35310000,有機物,ゆうきぶつ,Organic substance,4,,1,0,00000000,99999999
440,J9FA35980000,有機化合物,ゆうきかごうぶつ,Organic compound,4,,,0,00000000,99999999
441,J9FA35990000,エチレンオキサイド,えちれんおきさいど,Ethylene oxide,4,,,0,00000000,99999999
442,J9FA36000000,無水フタル酸,むすいふたるさん,Phthalic anhydride,3,,,0,00000000,99999999
443,J9FA36110000,ホルマリン,ほるまりん,Formalin,4,,,0,00000000,99999999
444,J9FA36120000,殺虫剤,さっちゅうざい,Insecticide,4,,,0,00000000,99999999
445,J9FA36130000,無水ピロメリット酸,むすいぴろめりっとさん,Pyromellitic dianhydride,4,,,0,00000000,99999999
446,J9FA36980000,ラノリンアルコール,らのりんあるこーる,Lanolin alcohol,4,,,0,00000000,99999999
447,J9FA36990000,デキストラン,できすとらん,Dextran,4,,,0,00000000,99999999
448,J9FA37000000,二硫化アリル,にりゅうかありる,Allyl disulfide,3,,,0,00000000,99999999
449,J9FA38000000,セスキテルペンラクトン,せすきてるぺんらくとん,Sesquiterpene lactone,3,,,0,00000000,99999999
450,J9FA38110000,アトラノリン,あとらのりん,Atranorin,4,,,0,00000000,99999999
451,J9FA38120000,エバーエン酸,えばーえんさん,Evernic acid,4,,,0,00000000,99999999
452,J9FA38130000,ウズニック酸,うずにっくさん,Usnic acid,4,,,0,00000000,99999999
453,J9FA38140000,有機化合物（その他）,ゆうきかかごうぶつ（そのた）,Organic compound (Other),4,,,0,00000000,99999999
454,J9FA38150000,有機化合物（詳細不明）,ゆうきかかごうぶつ（しょうさいふめい）,Organic compound (N.O.S),4,,,0,00000000,99999999
455,J9FA38151100,酵素,こうそ,Enzyme,5,,,0,00000000,99999999
456,J9FA38151200,リゾチーム,りぞちーむ,Lysozyme,5,,,0,00000000,99999999
457,J9FA38151300,ジアスターゼ,じあすたーぜ,Diastase,5,,,0,00000000,99999999
458,J9FA38151400,アシル‐CoAオキシダーゼ,あしる-こえーおきしだーぜ,Acyl-CoA oxidase,5,,,0,00000000,99999999
459,J9FA38151500,ペルオキシダーゼ,ペルオキシダーゼ,Peroxidase,5,,,0,00000000,99999999
460,J9FA38151600,脂質輸送たんぱく質（LTP）,ししつゆそうたんぱくしつ（えるてぃーぴー）,Lipid transfer protein (LTP),5,,,0,00000000,99999999
461,J9FA38151700,アリダーゼ,ありだーぜ,Alliinase,5,,,0,00000000,99999999
462,J9FA38151800,アルファアミラーゼ,あるふぁあみらーぜ,Alpha-amylase,5,,,0,00000000,99999999
463,J9FA38151900,キモトリプシン,きもとりぷしん,Chymotrypsin,5,,,0,00000000,99999999
464,J9FA38980000,コカルボキシラーゼ,こかるぼきしらーぜ,Cocarboxylase,4,,,0,00000000,99999999
465,J9FA38990000,デオキシリボヌクレアーゼ,でおきしりぼぬくれあーぜ,Deoxyribonuclease,4,,,0,00000000,99999999
466,J9FB00000000,ディフューシン,でぃふゅーしん,Diffusin,2,1,,0,00000000,99999999
467,J9FB11000000,線維化酵素,せんいかこうそ,Fibrinolytic enzyme,3,1,,0,00000000,99999999
468,J9FB11110000,血栓溶解酵素,けっせんようかいこうそ,Thrombolytic enzyme,4,1,1,0,00000000,99999999
469,J9FB11110011,ヒアルノニダーゼ,ひあるのにだーぜ,Hyaluronidase,6,1,,0,00000000,99999999
470,J9FB11120000,膵臓のデオキシリボヌクレアーゼ,すいぞうのでおきしりぼぬくれあーぜ,Pancreatic deoxyribonuclease,4,1,1,0,00000000,99999999
471,J9FB11120011,ぺニシリナーゼ,ぺにしりなーぜ,Penicillinase,6,,,0,00000000,99999999
472,J9FB11130000,プロナーゼ,ぷろなーぜ,Pronase,4,,,0,00000000,99999999
473,J9FB11130011,セラプターゼ,せらぷたーぜ,Serrapeptase,6,,,0,00000000,99999999
474,J9FB11140000,ストレプトドルナーゼ,すとれぷとどるなーぜ,Streptodornase,4,,,0,00000000,99999999
475,J9FB11140011,スチリンズ,すちりんず,Stilins,6,,,0,00000000,99999999
476,J9FB11150000,トリプシン,とりぷしん,Trypsin,4,,,0,00000000,99999999
477,J9FB11150011,レテプラーゼ,れてぷらーぜ,Reteplase,6,,,0,00000000,99999999
478,J9FB11160000,サルプラーゼ,さるぷらーぜ,Saruplase,4,,,0,00000000,99999999
479,J9FB11160011,ドロトレコジンアルファ (活性化),どろとれこじんあるふぁ（かっせいか）,Drotrecogin alfa (activated),6,,,0,00000000,99999999
480,J9FB11170000,テネクテプラーゼ,てねくてぷらーぜ,Tenecteplase,4,,,0,00000000,99999999
481,J9FB11170011,プロテインC,ぷろていんしー,Protein C,6,,,0,00000000,99999999
482,J9FB11180000,フィブリノリシンおよびデソキシリボヌクレアーゼ,ふぃぶりのりしんおよびでそきしりぼぬくれあーぜ,Fibrinolysin and desoxyribonuclease,4,1,1,0,00000000,99999999
483,J9FB11180011,フィブリノリシン,ふぃぶりのりしん,Fibrinolysin,6,,,0,00000000,99999999
484,J9FB11190000,組織プラスミノーゲン活性化剤,そしきぷらすみのーげんかっせいかざい,Tissue plasminogen activator,4,,,0,00000000,99999999
485,J9FB11190011,酵素（その他）,こうそ（そのた）,Enzyme (Other),6,,,0,00000000,99999999
486,J9FB11210000,酵素（詳細不明）,こうそ（しょうさいふめい）,Enzyme (N.O.S),4,,,0,00000000,99999999
487,J9FB11210011,産業用殺生物剤、切削油,さんぎょうようさつせいぶつざい、せっさくゆ,"Industrial biocide, cutting oil",6,,,0,00000000,99999999
488,J9FB11220000,切削油,せっさくゆ,Cutting oil,4,,,0,00000000,99999999
489,J9FB11220011,ジエタノールアミン,じえたのーるあみん,Diethanolamine,6,,,0,00000000,99999999
490,J9FB11230000,ベンジイソチアゾリノン,べんじいそちあぞりのん,Benzisothiazolinone,4,,,0,00000000,99999999
491,J9FB11230011,メチルオキサゾリジン,めちるおきさぞりじん,Methyloxazolidine,6,,,0,00000000,99999999
492,J9FB11240000,オクチリソチアゾリニ,おくちりそちあぞりに,Octylisothiazolinone,4,,,0,00000000,99999999
493,J9FB11240011,モノエタノールアミン,ものえたのーるあみん,Monoethanolamine,6,,,0,00000000,99999999
494,J9FB11250000,トリエタノールアミン,とりえたのーるあみん,Triethanolamine,4,,,0,00000000,99999999
495,J9FB11250011,産業用殺生物剤、切削油（その他）,さんぎょうようさつせいぶつざい、せっさくゆ（そのた）,"Industrial biocide, cutting oil (Other)",6,,,0,00000000,99999999
496,J9FB11980000,産業用殺生物剤、切削油（詳細不明）,さんぎょうようさつせいぶつざい、せっさくゆ（しょうさいふめい）,"Industrial biocide, cutting oil (N.O.S)",4,,,0,00000000,99999999
497,J9FB11990000,ゴム,ごむ,Rubber,4,,,0,00000000,99999999
498,J9FB12000000,ラテックス（天然ゴム）,らてっくす（てんねんごむ）,Latex (natural rubber),3,1,1,0,00000000,99999999
499,J9FB12000011,ゴム硬化剤,ごむこうかざい,Rubber curing agent,6,,,0,00000000,99999999
500,J9FB12000012,メルカプトベンゾチアゾール,めるかぷとべんぞちあぞーる,Mercaptobenzothiazole,6,,,0,00000000,99999999
501,J9FB12000013,チウラムミックス,ちうらむみっくす,Thiuram mix,6,,1,0,00000000,99999999
502,J9FB12000014,メルカプトミックス,めるかぷとみっくす,Mercapto mix,6,,1,0,00000000,99999999
503,J9FB12000015,カルバミックス,かるばみっくす,Carba mix,6,,1,0,00000000,99999999
504,J9FB12110000,Hev b 6.02（ラテックス由来）,へぶびーろくてんぜろに（らてっくすゆらい）,Hev b 6.02 (latex-derived),4,1,,0,00000000,99999999
505,J9FB12110011,黒色ゴムミックス,こくしょくごむみっくす,Black rubber mix,6,1,1,0,00000000,99999999
506,J9FB12110012,N-シクロヘキシルベンゾチアゾリルスルフェンアミド,えぬ-しくろへきしるべんぞちあぞりるするふぇんあみど,N-cyclohexylbenzothiazolyl sulfenamide,6,,,0,00000000,99999999
507,J9FB12110013,ジベンゾチアジルジスルフィド,じべんぞちあじるじするふぃど,Dibenzothiazyl disulfide,6,,,0,00000000,99999999
508,J9FB12110014,ジペンタメチレンチラムジスルフィド,じぺんためちれんちらむじするふぃど,Dipentamethylene thiuram disulfide,6,,1,0,00000000,99999999
509,J9FB12110015,テトラメチルチウラムジスルフィド,てとらめちるちうらむじするふぃど,Tetramethylthiuram disulfide,6,,,0,00000000,99999999
